date,symbol,side,entry,exit,quantity,setup,confidence,mistake,notes
2025-10-01,USDCHF,BUY,0.79675,0.79593,10000,Streak Pullback Confirmation,3,FOMO entry,"SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79675. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0893%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2025-10-03,USDCHF,SELL,0.79693,0.79732,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79693. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0403%. No major emotional behavior simulated.
2025-10-06,USDCHF,SELL,0.79486,0.79496,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79486. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0180%. No major emotional behavior simulated.
2025-10-07,USDCHF,BUY,0.79739,0.79711,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.79739. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0305%. No major emotional behavior simulated.
2025-10-07,USDCHF,BUY,0.79728,0.7977,10000,Streak Pullback Confirmation,5,overconfidence,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79728. Trade exited at configured 0.79770000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0273%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-10-07,USDCHF,BUY,0.79846,0.79838,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.79846. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0179%. No major emotional behavior simulated.
2025-10-08,USDCHF,SELL,0.80176,0.80192,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.80176. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0194%. No major emotional behavior simulated.
2025-10-08,USDCHF,BUY,0.80142,0.80141,10000,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80142. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0121%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-10-13,USDCHF,SELL,0.80318,0.80322,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.80318. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0376%. No major emotional behavior simulated.
2025-10-14,USDCHF,BUY,0.80432,0.80409,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80432. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0451%. No major emotional behavior simulated.
2025-10-14,USDCHF,SELL,0.80053,0.80124,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.80053. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0615%. No major emotional behavior simulated.
2025-10-15,USDCHF,SELL,0.79726,0.79731,10000,Streak Pullback Confirmation,2,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79726. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0237%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-10-16,USDCHF,SELL,0.79634,0.79476,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79634. Trade exited at configured 0.79476000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0506%. No major emotional behavior simulated.
2025-10-21,USDCHF,BUY,0.79619,0.7961,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79619. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0179%. No major emotional behavior simulated.
2025-10-22,USDCHF,SELL,0.79577,0.79585,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79577. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0281%. No major emotional behavior simulated.
2025-10-27,USDCHF,SELL,0.79528,0.79538,10000,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79528. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0443%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-10-30,USDCHF,SELL,0.79792,0.7983,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79792. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0534%. No major emotional behavior simulated.
2025-10-31,USDCHF,SELL,0.80154,0.80167,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.80154. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0215%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-11-05,USDCHF,SELL,0.80961,0.80857,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.80961. Trade exited at configured 0.80857000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0282%. No major emotional behavior simulated.
2025-11-07,USDCHF,BUY,0.80437,0.80422,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80437. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0278%. No major emotional behavior simulated.
2025-11-10,USDCHF,SELL,0.80516,0.80539,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.80516. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0292%. No major emotional behavior simulated.
2025-11-10,USDCHF,SELL,0.80472,0.80487,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 10-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.80472. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0295%. No major emotional behavior simulated.
2025-11-17,USDCHF,BUY,0.7957,0.79533,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.7957. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0354%. No major emotional behavior simulated.
